"V1","V2","V3","V4"
0.0496624149382114,0.802767753601074,0.226200237870216,1.45634597714661e-08
0.991463243961334,0.00303959916345775,0.000977733638137579,0.055005956441164
8.75350337992131e-07,0.57276725769043,0.212057754397392,0.704282939434052
0.000351975060766563,0.0282392408698797,0.947750926017761,5.19337163495948e-06
0.833918988704681,0.0185138490051031,0.162967815995216,0.00127770251128823
0.00144234870094806,0.0204726550728083,0.973769843578339,0.00253966217860579
0.998222410678864,0.0160432551056147,0.000305684487102553,7.02144842268382e-10
8.11954960227013e-05,0.00342753971926868,0.0157934091985226,0.999955773353577
0.984757542610168,0.000439526658738032,0.0401784218847752,0.150349855422974
2.21989967030822e-06,0.310326159000397,0.588209986686707,0.000613692973274738
0.0252949129790068,0.970532178878784,0.0310390628874302,4.9460977606941e-05
0.0037730629555881,0.0841439068317413,0.972107708454132,4.2901106098725e-06
0.899929225444794,0.0018526396015659,0.774211287498474,2.72494908131193e-05
2.02640749193961e-05,0.469512641429901,0.237565755844116,3.85886824005865e-06
0.994711816310883,0.0417877957224846,0.000921105791348964,0.000738164701033384
0.998244225978851,0.00267794262617826,0.000706788734532893,0.0206262711435556
1.36090434921243e-07,0.0410641431808472,0.992817580699921,0.000171537030837499
0.000174229397089221,0.599258065223694,0.368853062391281,2.10437903547245e-07
0.000243839371250942,0.541325330734253,0.151413515210152,1.90304145775144e-08
0.981308281421661,0.0157943572849035,0.000989085296168923,0.0135472109541297
6.33476838629576e-06,0.965306222438812,0.102228425443172,2.68724056695646e-06
0.00728196324780583,0.305620133876801,0.470612913370132,1.49478300954797e-05
0.000310494739096612,0.370420664548874,0.697665631771088,4.9808548396868e-09
0.999982237815857,0.000459738017525524,0.00832411553710699,0.000339064106810838
6.1606265262526e-06,0.0648883655667305,0.031141621991992,0.998358190059662
0.00044435472227633,0.704406499862671,0.0810517370700836,0.0127979815006256
0.0157667845487595,0.00439654244109988,0.0887866988778114,0.951848208904266
0.192812904715538,0.878791928291321,0.0802304074168205,5.78682843865863e-08
0.00299140368588269,0.914429187774658,0.00451572425663471,1.03613683677395e-06
0.0637984573841095,0.11579816788435,0.251225978136063,0.000172299114638008
0.00446741702035069,0.0032911894377321,0.16310815513134,0.970997512340546
0.000145283047459088,0.003518205601722,0.046894121915102,0.999493479728699
0.0181159488856792,0.000933165778405964,0.0572783946990967,0.99307918548584
7.46309467558604e-07,0.797131717205048,0.340881884098053,3.67671987078211e-06
0.00431785592809319,0.0179097279906273,0.00519936718046665,0.997836351394653
1.66389781952603e-06,0.0885611921548843,0.250778913497925,0.967772662639618
0.00114354596007615,0.00142720493022352,0.0215392671525478,0.999735295772552
0.336056560277939,0.502130746841431,0.211457893252373,2.27653362827596e-09
0.999020516872406,0.191049009561539,4.16028888139408e-05,8.73462586981066e-12
0.999823272228241,0.00146732793655246,0.000214779589441605,8.8303707878809e-13
0.980617463588715,0.0951660349965096,0.000971152330748737,2.92034492304083e-05
0.00960063468664885,0.00308939698152244,0.0161770787090063,0.999577105045319
0.000396941875806078,0.000714707421138883,0.00393270188942552,0.999996244907379
0.455353617668152,0.00205329200252891,0.00083978392649442,0.995212733745575
0.0173097122460604,0.000196859095012769,0.0230404939502478,0.999978601932526
0.00985125638544559,0.845502078533173,0.537887930870056,5.13365084771067e-05
1.04726204881445e-05,0.704460084438324,0.477411925792694,1.35362988658017e-05
6.3752246205695e-05,3.39878170052543e-05,0.00485056499019265,1
0.135644912719727,0.930722236633301,0.150018230080605,5.18829256179743e-06
0.00130012375302613,0.0144520774483681,0.141367241740227,0.960604190826416
0.998972833156586,0.0244453735649586,0.00707086175680161,0.000644896528683603
0.99477207660675,0.00501514552161098,0.0335752591490746,0.000223078124690801
2.29092506742745e-07,0.0187793336808681,0.995547831058502,0.000153120097820647
4.9647464948066e-06,0.64198362827301,0.588661849498749,1.75522700374131e-06
0.000241027039010078,0.307769477367401,0.366661548614502,0.104567542672157
0.0027921877335757,0.00860156863927841,0.00594375375658274,0.99866795539856
1.12987390821218e-05,0.562585473060608,0.614471793174744,8.91503987077158e-06
0.99994021654129,0.00408070860430598,5.4135722166393e-05,1.05816397311109e-12
0.999732136726379,0.287703722715378,2.24131108552683e-05,1.42922607082596e-09
0.0220633968710899,0.00745352078229189,0.00745395524427295,0.997253656387329
0.00820096582174301,0.0057297982275486,0.00655663525685668,0.998300671577454
3.88738413903411e-07,0.186938300728798,0.922169923782349,2.04866173589835e-05
4.69788974442054e-05,0.307710826396942,0.679433166980743,4.7032773409228e-07
0.996943950653076,0.00614108331501484,0.000644642452243716,0.00619828980416059
4.73178306492628e-06,0.838524758815765,0.357478469610214,3.8560688153666e-06
0.543769299983978,0.0945733413100243,0.285738915205002,5.61097367608454e-05
2.06043318939919e-06,0.0314433723688126,0.95207142829895,0.0159749910235405
1.45415369843249e-05,0.000200520065845922,0.413164258003235,0.994945347309113
0.992873907089233,0.00146303127985448,1.2186990261398e-06,0.999994158744812
0.775351822376251,0.000553222955204546,7.73956809752008e-09,1
7.08710649632849e-06,0.131826862692833,0.939471960067749,7.28992472431855e-06
9.02828560356284e-06,0.46666157245636,0.420234888792038,0.000542359426617622
2.09113823075313e-05,0.51512998342514,0.261995166540146,0.0505406111478806
0.976061165332794,0.0112572591751814,0.022587388753891,0.0381443798542023
0.990618586540222,0.0104584861546755,0.00397056853398681,0.0158178862184286
0.000225234805839136,0.000620992912445217,0.0153404790908098,0.999646425247192
0.0421663038432598,0.94894140958786,0.490614950656891,7.02023555732012e-07
0.0031268026214093,0.0536747239530087,0.0333732925355434,0.855692088603973
0.99775218963623,0.00539568532258272,0.017024302855134,0.000669164524879307
6.89060698277899e-06,0.0622589215636253,0.653509914875031,0.463625609874725
0.00210787868127227,0.292108148336411,0.677625060081482,0.00116619293112308
0.00130354170687497,0.16888003051281,0.445682942867279,1.80696009266512e-08
0.0690605640411377,0.167519465088844,0.624362945556641,3.01230258514806e-08
0.000146738093462773,0.737321853637695,0.0359848104417324,3.13652490149252e-05
0.000135619164211676,0.214350521564484,0.553255796432495,5.08605126015027e-07
0.89664751291275,0.0111189605668187,0.1782516092062,0.0110284509137273
0.999873876571655,0.0184230674058199,4.89123267470859e-05,2.41050270022303e-11
0.000193833169760182,0.000483066309243441,0.0545966923236847,0.999953746795654
0.00121334753930569,0.0196545030921698,0.786146581172943,0.0799090266227722
0.204806357622147,0.898056089878082,0.223207220435143,5.88036868975905e-07
0.999835133552551,0.00622965302318335,0.00286054355092347,0.000341446051606908
8.50755895953625e-05,0.466908067464828,0.79377144575119,3.11646289219425e-07
7.84542422138657e-08,0.00754273915663362,0.99852466583252,0.000581825675908476
0.967678725719452,0.00261304900050163,0.0780689120292664,0.00338057172484696
0.999137163162231,0.0127608571201563,0.000685117789544165,1.23881318359054e-06
0.48263892531395,0.129906877875328,0.035133708268404,0.000448825943749398
6.43139574094675e-05,0.558428108692169,0.209554851055145,4.20804735767888e-06
0.107385903596878,0.0271965432912111,0.0255687478929758,0.731245160102844
0.132894098758698,0.604512393474579,0.126194879412651,2.46092349698301e-06
0.00701604643836617,0.959424257278442,0.296811938285828,5.24509141541785e-06
1.82680855687067e-06,0.652321219444275,0.385664463043213,0.116459168493748
0.000402852980187163,0.868675649166107,0.115301169455051,7.77253774231212e-07
0.533932209014893,0.0296604484319687,0.0118472464382648,0.317425459623337
7.84462281444576e-06,0.225585728883743,0.80888420343399,8.58054772834294e-06
0.0244967173784971,0.000782130402512848,0.0010928368428722,0.999945044517517
0.0269896388053894,0.00129244138952345,0.0285261757671833,0.998904466629028
9.29318484850228e-05,0.00182381505146623,0.743194818496704,0.946315944194794
1.95074380826554e-06,0.0109893633052707,0.988791227340698,6.0480533647933e-06
0.000102245241578203,0.0388931818306446,0.858569324016571,1.83401468234479e-07
0.986344337463379,0.00606977893039584,0.00225599715486169,0.0120667451992631
0.992935001850128,0.0138322943821549,0.0160239059478045,0.00176631670910865
4.16385591961443e-06,0.903916001319885,0.112170949578285,0.000106425723060966
0.000136909788125195,0.0311618279665709,0.953396618366241,1.95924008039583e-06
1.40153879328864e-05,0.107923321425915,0.930050075054169,2.9343425467232e-06
1.9999647804525e-07,0.405525803565979,0.734493374824524,0.945984423160553
7.61759583838284e-05,0.682607591152191,0.340530306100845,2.54268593380402e-06
0.112385414540768,0.563987910747528,0.341537594795227,4.99750922244857e-06
0.000897305202670395,0.0162939168512821,0.00959093682467937,0.999083042144775
0.991007268428802,0.00994810182601213,0.0222450625151396,0.00469281431287527
0.0223526228219271,0.00301364972256124,0.0723797976970673,0.943390429019928
0.998770475387573,0.0462606772780418,0.001910311402753,1.25550670304619e-07
1.79258591970211e-07,0.950301110744476,0.0731503292918205,0.527123391628265
0.999672114849091,0.00284153805114329,0.00315075018443167,0.000271095952484757
0.000127012026496232,0.890913784503937,0.0360105820000172,4.80424432680593e-07
0.999947309494019,0.00307052279822528,5.52030724065844e-05,6.11383721427217e-11
0.923467636108398,0.160716682672501,0.00127901998348534,5.12449471745668e-10
0.139795109629631,0.00510284584015608,0.00126859149895608,0.99762350320816
6.06623234489234e-06,0.877700805664062,0.0574273467063904,0.125709280371666
0.00496823852881789,0.310565799474716,0.130856052041054,0.0118238292634487
2.45751671172911e-05,0.195497617125511,0.654033482074738,1.17030594992684e-06
0.00294149899855256,0.112291574478149,0.800660848617554,9.82263259174943e-07
