"V1","V2","V3","V4"
0.00682881055399776,0.102111287415028,0.796788394451141,6.36346322857584e-11
0.0778819397091866,0.00185793428681791,0.0333896726369858,0.984463155269623
0.999891579151154,0.000438285933341831,0.00373358768410981,1.40189617303421e-15
0.998397648334503,0.538781762123108,0.00184218492358923,1.56418494157151e-07
8.87464411789551e-05,0.196517497301102,0.18191097676754,0.910675883293152
5.76020120490739e-08,0.808467447757721,0.525951147079468,0.00146065640728921
0.000552833138499409,0.00307818688452244,0.0147020649164915,0.999978005886078
0.30939182639122,0.0141929341480136,0.0383522883057594,0.130751892924309
0.994137167930603,0.070568211376667,0.00537506863474846,1.32867317148566e-09
0.000278013205388561,0.0595967769622803,0.250500619411469,0.660126507282257
4.68413854832761e-05,0.968540072441101,0.0302683133631945,2.42496778213308e-08
0.993883073329926,0.000953017675783485,0.0125590758398175,0.00194220885168761
0.00933678634464741,0.279067724943161,0.808671236038208,3.09313531943189e-06
0.99617213010788,0.00838765222579241,0.00477570295333862,3.47925561072771e-05
0.000447604194050655,0.859674394130707,0.0465539433062077,6.75307205988407e-12
0.00284791016019881,0.00829539448022842,0.0764971747994423,0.968040347099304
0.000268461095402017,0.000839087646454573,0.0929767265915871,0.999918937683105
0.00431832345202565,0.568264424800873,0.580193877220154,4.33422792411875e-06
3.74990158888977e-05,0.904882669448853,0.142653197050095,0.0059277075342834
0.922254502773285,0.00239951419644058,0.0848172456026077,0.0249089635908604
0.00168995419517159,0.435743808746338,0.693354308605194,1.29315576486988e-05
8.49161588121206e-05,0.711628675460815,0.114922896027565,1.91742492461344e-05
0.00039123444003053,0.127276405692101,0.924408316612244,7.61625623679762e-11
0.00773307587951422,0.00857945252209902,0.0121891936287284,0.981780767440796
2.32721345128084e-06,0.82478255033493,0.524831652641296,1.06478701127344e-05
0.001564035192132,0.0696101784706116,0.500284910202026,0.226506158709526
0.0485625043511391,0.005037363152951,0.0131549406796694,0.938942134380341
9.77722356765298e-06,0.0672219768166542,0.888454794883728,1.18149001693268e-08
0.000776484259404242,0.120829179883003,0.00495772669091821,0.987817406654358
0.975580990314484,0.0843874141573906,0.0270723421126604,6.76658964948729e-05
0.00972560048103333,0.287685096263885,0.909367263317108,5.88638915388628e-10
5.27765914739575e-05,0.869594752788544,0.741733968257904,8.34428719826974e-05
3.30889051838312e-05,0.441016256809235,0.804023027420044,4.43486358747691e-10
0.999607801437378,0.00263442634604871,0.00112701288890094,0.162147387862206
0.00270331441424787,0.759124100208282,0.781408488750458,7.58515383836311e-09
0.000612068746704608,0.222115904092789,0.425065487623215,0.0146806398406625
0.00432678498327732,0.00100843678228557,0.00510530360043049,0.999973893165588
0.0753406882286072,0.00517115695402026,0.0218470077961683,0.989756643772125
0.997868537902832,0.00574598973616958,0.0492048300802708,8.29754117148696e-06
0.00202390644699335,0.000152813212480396,0.0754795596003532,0.99993771314621
0.00206736987456679,0.660810768604279,0.346619546413422,4.4905412396358e-13
0.00582866836339235,0.301079362630844,0.65644508600235,7.04482374658255e-08
0.000133786015794612,0.00172305176965892,0.00582329882308841,0.999986052513123
0.00198837788775563,0.908153414726257,0.0136992745101452,0.00760168442502618
