"V1","V2","V3","V4"
0.0390839315950871,0.372391849756241,0.387349039316177,6.18183335632239e-08
0.982338488101959,0.00296733691357076,0.171630471944809,0.00041954149492085
0.00681386282667518,0.00257902801968157,0.057173278182745,0.882678747177124
0.0030065649189055,0.16487817466259,0.806447148323059,0.00113402050919831
0.997183203697205,0.0025839782319963,0.00243460084311664,0.00015653035370633
0.0012227667029947,0.754135608673096,0.0119112897664309,2.33683593364731e-07
0.0168069396167994,0.979411125183105,0.000972526846453547,7.72645947222372e-08
0.018009701743722,0.177494838833809,0.0670788884162903,0.010952927172184
2.68390863311652e-06,0.10787620395422,0.913975536823273,4.20653814217076e-05
0.999802589416504,0.000408533349400386,3.38544555233966e-06,2.08401995815022e-15
6.78476817483897e-06,0.857045710086823,0.0764678567647934,0.0275844391435385
0.95388388633728,0.000493183149956167,0.00730073219165206,0.154103755950928
0.000279478059383109,0.291378527879715,0.677562773227692,0.0224083289504051
0.983075320720673,0.00435997592285275,0.0879879370331764,0.000113335489004385
1.57016484081396e-06,0.556744813919067,0.752858281135559,8.430088928435e-05
0.000210404439712875,0.795962989330292,0.175272911787033,3.81415532046958e-07
0.99970406293869,0.0188635922968388,2.10859816434095e-05,4.18350180886318e-11
0.974437177181244,0.000455035158665851,0.125344395637512,8.596768748248e-05
0.200305879116058,0.00782475713640451,0.0062456582672894,0.908780515193939
0.992639183998108,0.0462904572486877,0.00464649684727192,7.78602625359781e-05
0.00186172383837402,0.446848690509796,0.122183263301849,1.33934975110606e-06
0.00444891210645437,0.502957940101624,0.161566734313965,2.87539904775258e-07
0.000307973474264145,0.0131688006222248,0.863393425941467,0.000906286819372326
0.0292458161711693,0.000739268900360912,0.00905956979840994,0.999817192554474
0.917096197605133,0.000176939560333267,0.272792190313339,0.000691220979206264
0.312823534011841,0.0537441819906235,0.120611146092415,0.0116504523903131
9.98547511699144e-06,0.618751168251038,0.47142031788826,0.000172711806953885
0.00296440534293652,0.656022727489471,0.336533784866333,2.05469564207306e-06
0.00509417429566383,0.00861502252519131,0.862647533416748,0.0133089013397694
0.00617946963757277,0.160995572805405,0.816572785377502,1.07539574401017e-06
0.000240010442212224,0.011409305036068,0.050329927355051,0.99583500623703
2.2962165530771e-05,0.751092672348022,0.305261850357056,5.42967718502041e-05
0.0045270430855453,0.158793777227402,0.669369697570801,3.9104215829866e-06
3.01083173326333e-06,0.0279683247208595,0.990170836448669,9.13769836188294e-05
0.00185507058631629,0.856503248214722,0.0118129141628742,2.15760511679264e-08
0.00796995405107737,0.672820806503296,0.20306134223938,0.00174897513352334
0.00607290677726269,0.954739928245544,0.384608209133148,1.08071144495625e-05
0.112427450716496,0.300541400909424,0.515163242816925,6.53547904221341e-05
0.996119797229767,0.00372058595530689,0.000211482678423636,0.00439062481746078
1.91103918041335e-05,0.103654891252518,0.836410582065582,1.22059382192674e-05
0.973317503929138,0.0087243402376771,0.12600614130497,6.92252651788294e-05
0.998604357242584,0.0734527632594109,8.54023198826326e-07,1.42006122572785e-12
0.962005734443665,7.05446218489669e-05,0.0693597123026848,0.0187414139509201
0.028125237673521,0.0248373299837112,0.828234493732452,0.00127808714751154
0.0182301811873913,0.0016295159002766,0.00144169433042407,0.988840222358704
0.0805061459541321,0.0143685536459088,0.0126984622329473,0.896371006965637
0.0190643295645714,0.00155781279318035,0.0303115285933018,0.996698200702667
8.88648628460942e-06,0.119577437639236,0.848034858703613,2.2750997231924e-05
0.000328361929859966,0.173508659005165,0.972434878349304,1.04445834949729e-05
0.99711662530899,0.025279950350523,1.06746711026062e-07,8.10587355700929e-14
0.0525029189884663,0.240199416875839,0.599301934242249,2.47738134930842e-05
0.0153936175629497,0.593646287918091,0.0438759103417397,5.53188726826193e-07
0.0011391150765121,0.975908577442169,0.0044462219811976,0.00567133305594325
0.00429141009226441,0.0111671946942806,0.00230093556456268,0.999937355518341
5.94884431848186e-06,0.0187710113823414,0.94995528459549,0.0140749970450997
0.985060691833496,0.000910082599148154,0.164060145616531,3.80880665034056e-05
0.0025026286020875,0.0302103459835052,0.00116193224675953,0.963128685951233
0.0109989233314991,0.426735550165176,0.257458835840225,0.000600520404987037
0.989706993103027,0.0411015041172504,0.00200934754684567,0.00159160862676799
0.956493198871613,0.253600686788559,1.57944168677204e-06,3.18990125112995e-12
4.80303133372217e-05,0.192076876759529,0.0474508441984653,0.77427351474762
0.000159023620653898,0.568939805030823,0.201765045523643,1.1863478732721e-07
0.0177503023296595,0.100994989275932,0.0002389466681052,0.984149575233459
0.000288053648546338,0.22849041223526,0.00863086711615324,0.963837325572968
0.993015766143799,0.0811097100377083,0.000425764214014634,0.000475909619126469
0.000166506171808578,0.4796501994133,0.718755900859833,0.0475402511656284
0.999306917190552,0.0739529207348824,0.000245457689743489,1.68594797287369e-05
0.00137290137354285,0.109310083091259,0.689221560955048,0.0133548472076654
0.999422132968903,0.000575316720642149,6.04467959419708e-06,1.89338413112035e-13
0.000342235347488895,0.101036228239536,0.685323715209961,3.61898923983972e-06
0.0620601139962673,0.140182450413704,0.729795515537262,4.53319407824893e-05
2.34067510973546e-06,0.189604729413986,0.913366258144379,2.45176743192133e-05
0.000439870811533183,0.582830667495728,0.23233063519001,1.64102075927985e-07
1.47941291288589e-05,0.108212277293205,0.938012063503265,5.12743145009154e-06
0.0075617665424943,0.000119490738143213,0.203002393245697,0.996731996536255
0.0202846378087997,0.0143402321264148,0.0069170193746686,0.983925521373749
0.0191731248050928,0.639377474784851,0.242364034056664,1.18655137271162e-07
0.000228603224968538,0.627591013908386,0.597056984901428,5.30203906237148e-05
3.91478606616147e-05,0.544810116291046,0.513075888156891,0.00019418538431637
0.702154338359833,0.0143254175782204,0.107175722718239,0.0164907891303301
0.898778796195984,0.0176214445382357,0.00457536894828081,0.0932548493146896
