5.461602741940931871e-01,6.327492643999691468e-01
6.085493603718348243e-01,7.034334135048024850e-01
3.416895043695180045e-01,4.010926836209957047e-01
2.291827726082343863e-01,2.736273993811179084e-01
2.286379127065900907e-01,2.730100965660173795e-01
4.271978685454034252e-01,4.979699795297632958e-01
3.266163675947230671e-01,3.840154684774396143e-01
2.086532382886692460e-01,2.503683206896488711e-01
2.840327936074409920e-01,3.357701121572886915e-01
2.817307993377864972e-01,3.331620517389781710e-01
3.697181125458987028e-01,4.328478901950433277e-01
7.492465649023380969e-01,8.628372899349626701e-01
6.948489439325749029e-01,8.012071269186186173e-01
3.596096475688138616e-01,4.213954344942870689e-01
3.274190055881627814e-01,3.849248227745015738e-01
8.195100362393252513e-02,1.068201427047469343e-01
4.296453182037334173e-01,5.007428346423244969e-01
3.720391811855275899e-01,4.354775610534796781e-01
4.117776901163504033e-01,4.804995811303204301e-01
2.842938490659340234e-01,3.360658767546443881e-01
3.041193303993645625e-01,3.585272937187423681e-01
4.898864043010279778e-01,5.689933921165485353e-01
6.085494631684285061e-01,7.034335299689183918e-01
2.872399267526377087e-01,3.394036559599388214e-01
3.495235857589536477e-01,4.099683606176532935e-01
1.281178938554269620e-01,1.591252420859533556e-01
3.049245858003080123e-01,3.594396134258398545e-01
1.503256586667317540e-01,1.842856836852305724e-01
2.033973020586247182e-01,2.444135711824745316e-01
3.596478110026900543e-01,4.214386720221260374e-01
2.278497777958798931e-01,2.721171736374036199e-01
1.999371350366119515e-01,2.404933508892201921e-01
1.941127342036211012e-01,2.338945554564331175e-01
4.010451025217305898e-01,4.683400213692184844e-01
2.872849837792393890e-01,3.394547036316014621e-01
2.944316490678884346e-01,3.475515677758534983e-01
1.410595736489271834e-01,1.737876082181429860e-01
8.037889139865452837e-01,9.246314236751586035e-01
3.434798800003457941e-01,4.031211021441097886e-01
5.841559153937549986e-01,6.757966903590436614e-01
3.006339159694516039e-01,3.545784691991102910e-01
6.048883433050735725e-01,6.992856387564264642e-01
4.873802508760639030e-01,5.661540281632911897e-01
3.504402441666267243e-01,4.110068951360396072e-01
4.341201800610705042e-01,5.058126605065217385e-01
3.013758282955422141e-01,3.554190239289984898e-01
6.328738339533364066e-01,7.309919950271080991e-01
3.154634364389274914e-01,3.713796775551894136e-01
2.721277720089542718e-01,3.222822351371582572e-01
2.888172096911978404e-01,3.411906496352760110e-01
5.150293841487485480e-01,5.974793060059261363e-01
3.773676734027460178e-01,4.415145133709538205e-01
2.333925140210236782e-01,2.783968551937364699e-01
5.742036068167619689e-01,6.645211531378482084e-01
1.422548952394463995e-01,1.751418561276536501e-01
4.065250600427728345e-01,4.745485773561098908e-01
2.958925142220171778e-01,3.492066651126266574e-01
4.078506968814916145e-01,4.760504668324184729e-01
3.236353444282107916e-01,3.806380975477482442e-01
5.366091590552162227e-01,6.219282620748113333e-01
1.265644569772798045e-01,1.573652649706117623e-01
2.485218048347531683e-01,2.955376904462581056e-01
1.373521206899700198e-01,1.695872236027392566e-01
6.048883433050735725e-01,6.992856387564264642e-01
2.793191806199553651e-01,3.304297915396614549e-01
5.774878999638883847e-01,6.682421159013370859e-01
1.694360707327740023e-01,2.059369579494921831e-01
5.244893542876387649e-01,6.081970449694299452e-01
1.173761182529326486e-01,1.469552727074268095e-01
6.003698532509806896e-01,6.941663840232782379e-01
2.900513476374557698e-01,3.425888748049908950e-01
1.278986711766449957e-01,1.588768722273207201e-01
3.477208688988379648e-01,4.079259600129835350e-01
3.131390777693650596e-01,3.687462792344574636e-01
1.064915124330385043e-01,1.346234828407045780e-01
3.227514274905303182e-01,3.796366577055089175e-01
2.429273965658846346e-01,2.891994666886051890e-01
4.599798075348788817e-01,5.351105053082018115e-01
5.058808948364128533e-01,5.871144614112345783e-01
2.544662346366820538e-01,3.022724735342120495e-01
3.032294748594497880e-01,3.575191256957983565e-01
1.779455064194738478e-01,2.155777822943640842e-01
3.699911355878587327e-01,4.331572135493232389e-01
2.347452970076489009e-01,2.799295000871186989e-01
2.479815129782749761e-01,2.949255630296995223e-01
2.252781492068015590e-01,2.692036291415793592e-01
4.017243205281578189e-01,4.691095461336013406e-01
2.887107331487815398e-01,3.410700162959948711e-01
4.564293238067797520e-01,5.310879600746288842e-01
4.137139512144195064e-01,4.826932816081875854e-01
5.915978771938834591e-01,6.842281127397807916e-01
3.870382808126698326e-01,4.524708952956698615e-01
3.860876366322308906e-01,4.513938563596554543e-01
4.140565937349613423e-01,4.830814808349342959e-01
2.108527157887990222e-01,2.528602340209161747e-01
2.302610599052673512e-01,2.748490524738429475e-01
2.844598775927927869e-01,3.362539799288871700e-01
2.011339175532355084e-01,2.418492539651215800e-01
3.737749999392524503e-01,4.374441689832336833e-01
3.472506528089057687e-01,4.073932254235143047e-01
3.269290986164822832e-01,3.843697792636043831e-01
2.742622376099656534e-01,3.247004927851577794e-01
3.469805800703888443e-01,4.070872446360397356e-01
5.954221367612051452e-01,6.885608342145278504e-01
5.297084863526264620e-01,6.141100969418281652e-01
3.393288448018251247e-01,3.984181579452520383e-01
5.006617627714249341e-01,5.812014094388363583e-01
3.021641017022676512e-01,3.563121037676358904e-01
2.536238610350836087e-01,3.013181005035231452e-01
4.718209869660496270e-01,5.485260519008455793e-01
2.537875907330728875e-01,3.015035992036098067e-01
3.518421017827533803e-01,4.125951394722323640e-01
3.669520725373260350e-01,4.297140859293601123e-01
2.012999090796248336e-01,2.420373152194251753e-01
3.242430928293623671e-01,3.813266503257587425e-01
2.340759749983629123e-01,2.791711870615242175e-01
1.386172727190551623e-01,1.710205863932979797e-01
4.939348275793232212e-01,5.735800814267150161e-01
3.001853543144171188e-01,3.540702681522662765e-01
2.211213614935680638e-01,2.644941675911686163e-01
6.176573828946885225e-01,7.137524109689016294e-01
5.330844940019752176e-01,6.179349682884894834e-01
5.617504834808209058e-01,6.504123004421892285e-01
2.900824431398090208e-01,3.426241046706530735e-01
5.531250602749020473e-01,6.406400672307180910e-01
3.602368870531761913e-01,4.221060698305828529e-01
2.516450094566771156e-01,2.990761468447384885e-01
6.547011245416671787e-01,7.557213757092463569e-01
3.291088890725192839e-01,3.868393880213422120e-01
3.357009410339544253e-01,3.943078991391589794e-01
5.366091590552162227e-01,6.219282620748113333e-01
2.655616058980896921e-01,3.148430515737830060e-01
5.366091590552162227e-01,6.219282620748113333e-01
2.718154809123522475e-01,3.219284227672600807e-01
4.665343842381382000e-01,5.425365585716256378e-01
3.351042448694969145e-01,3.936318680695799488e-01
1.107459920470657833e-01,1.394436251095725332e-01
2.583167955303393160e-01,3.066349932795583433e-01
3.055068889800944820e-01,3.600993378633318143e-01
1.984906415757220488e-01,2.388545360622579272e-01
3.461211858636464300e-01,4.061135879923737368e-01
2.284527228849015934e-01,2.728002844695293083e-01
3.448221225660776379e-01,4.046418051943315719e-01
2.548972255647673490e-01,3.027607677037534861e-01
2.382531591299841822e-01,2.839037568760056640e-01
3.010794393369295441e-01,3.550832279969355909e-01
3.816535455442272573e-01,4.463702220221376082e-01
2.572301579885756806e-01,3.054038797189893018e-01
5.006617627714249341e-01,5.812014094388363583e-01
3.790576780088996678e-01,4.434292158435769737e-01
5.539941364364335818e-01,6.416246931124008901e-01
3.149865291481677709e-01,3.708393621232048964e-01
1.082922764993369535e-01,1.366636710140373134e-01
4.253480241494558833e-01,4.958741854555980266e-01
