5.275282442417223994e-01,6.116399764785673820e-01
5.796626730534846228e-01,6.707060401988697018e-01
3.543802032705771765e-01,4.154706992055073878e-01
2.495845529198099100e-01,2.967417382806984971e-01
2.213691725951091593e-01,2.647749269022003915e-01
4.058063128941881703e-01,4.737342677751922304e-01
3.151892734204935764e-01,3.710690626566347516e-01
2.525230951250067024e-01,3.000709801098099261e-01
2.848537402840357058e-01,3.367002094042690352e-01
2.848783742421344689e-01,3.367281186184276631e-01
3.631395883764257926e-01,4.253947054832167840e-01
7.290533556421734396e-01,8.399592530587017825e-01
5.860813964353497330e-01,6.779781774969521058e-01
3.594913799198591331e-01,4.212614423388453266e-01
3.017293917438629292e-01,3.558195960968280058e-01
1.036121106605353420e-01,1.313612445761385694e-01
4.022043964888903367e-01,4.696534515322697834e-01
3.538204317923371311e-01,4.148365022159917759e-01
4.186882938271047627e-01,4.883289976680745825e-01
2.719988734653502327e-01,3.221361986356851004e-01
3.110466780332616921e-01,3.663756804006760293e-01
4.919588908984920406e-01,5.713414302214115947e-01
6.003196408734563505e-01,6.941094955609318218e-01
2.786257655058726468e-01,3.296441820634186115e-01
3.374983875619191886e-01,3.963443286843628677e-01
1.393971770661818765e-01,1.719041844476557612e-01
3.144172098758464817e-01,3.701943478939795362e-01
1.612874207421605977e-01,1.967048882682871369e-01
2.076713159721133573e-01,2.492558449717794389e-01
3.564537248655886836e-01,4.178199099180401888e-01
2.379440782741835680e-01,2.835535815707508345e-01
2.150720988077002294e-01,2.576406133582371805e-01
2.201617850692498823e-01,2.634070088073269256e-01
3.800802841335494953e-01,4.445877845647846494e-01
3.129853056062255057e-01,3.685720619927340680e-01
2.820727805746067740e-01,3.335495017597333023e-01
1.538938865095517694e-01,1.883283322369878610e-01
7.592042764104875996e-01,8.741189484445893720e-01
3.480770982211681130e-01,4.083295525013133087e-01
5.627020445574013596e-01,6.514903781820641226e-01
3.051648116547692191e-01,3.597117789784366471e-01
5.950634551923998927e-01,6.881544634364985535e-01
4.949909392842222755e-01,5.747766105280993632e-01
3.299223607488043220e-01,3.877610164147327065e-01
4.278524646456454694e-01,4.987116087342868820e-01
3.214218858825195757e-01,3.781303442936730930e-01
6.058642701642777961e-01,7.003913218791905093e-01
3.066116798515154396e-01,3.613510183649936147e-01
3.178945524360975994e-01,3.741340273327379284e-01
2.944975911237648902e-01,3.476262772866896000e-01
5.077642114000349149e-01,5.892481780105676137e-01
3.704670017769919887e-01,4.336963494579790801e-01
2.682642795296312777e-01,3.179050644618920396e-01
5.770087985517045048e-01,6.676993146242248267e-01
1.536417140153463201e-01,1.880426316558032607e-01
3.886803790343760223e-01,4.543313218968415557e-01
2.835443998502453211e-01,3.352167830532665205e-01
3.755741757440047568e-01,4.394825577246013193e-01
3.428733676010409237e-01,4.024339497029879587e-01
5.336448077321611638e-01,6.185697796261185877e-01
1.337580876762772264e-01,1.655153389031651656e-01
2.633920943557893080e-01,3.123850883828535041e-01
1.497390766738563583e-01,1.836211115366901403e-01
5.950634551923998927e-01,6.881544634364985535e-01
3.063672343720324487e-01,3.610740721588806545e-01
5.732750889446907028e-01,6.634691823567887559e-01
1.872338958602714487e-01,2.261011277126101504e-01
5.248817847335778275e-01,6.086416517725335984e-01
1.439499210250797523e-01,1.770622473804909225e-01
5.978038499191908883e-01,6.912592127018227783e-01
2.783965690525891379e-01,3.293845123475962477e-01
1.394123781547513263e-01,1.719214066266749885e-01
3.389642332290004889e-01,3.980050687279254040e-01
3.197726290832775264e-01,3.762618073322938628e-01
1.114396330593230428e-01,1.402294905187234098e-01
3.423815050225654244e-01,4.018766905737709560e-01
2.526593916666824979e-01,3.002253982246519959e-01
4.732025730365133076e-01,5.500913294483896765e-01
5.220331206013346659e-01,6.054142379312822397e-01
2.428702615059652459e-01,2.891347351250918019e-01
2.919185678527269068e-01,3.447043549345086833e-01
1.935092376198306874e-01,2.332108198044735570e-01
3.596292240374301952e-01,4.214176137905614183e-01
2.400932120822848459e-01,2.859884576659911248e-01
2.637899989329418604e-01,3.128358971409882505e-01
2.270830943303882576e-01,2.712485542728463317e-01
3.653775859555332128e-01,4.279302604058712323e-01
2.710303095482737845e-01,3.210388574094144021e-01
4.823570162346916823e-01,5.604629195394563723e-01
4.212445279830598355e-01,4.912251009338226559e-01
5.824427824894777839e-01,6.738557845202025609e-01
3.565899105669574354e-01,4.179742024555854751e-01
3.956944692172945088e-01,4.622779841529884859e-01
3.971455956499960194e-01,4.639220479375872896e-01
2.154320589529117036e-01,2.580484327082984697e-01
2.368378244003587485e-01,2.823002435503403351e-01
2.887810301320187234e-01,3.411496597520731200e-01
2.093085749478943991e-01,2.511107889156229955e-01
3.871799051725973717e-01,4.526313495992555502e-01
3.529162695137844086e-01,4.138121252740036837e-01
3.133559175304735378e-01,3.689919493499386194e-01
2.731625108861250872e-01,3.234545497447186557e-01
3.528430258098935179e-01,4.137291433102662230e-01
5.807706171920596905e-01,6.719612932164850116e-01
5.290319497331414933e-01,6.133436100734307450e-01
3.233978960962010096e-01,3.803690788085306584e-01
5.178829556017710001e-01,6.007122796303850931e-01
3.009264378985300747e-01,3.549098839531669158e-01
2.535978038259710798e-01,3.012885788072297011e-01
4.487199274104780589e-01,5.223535458081338678e-01
2.524516858168114886e-01,2.999900764374342499e-01
3.277245955698072089e-01,3.852710430696019150e-01
3.818000199691941043e-01,4.465361712406420436e-01
2.055905929366407536e-01,2.468984753371897822e-01
3.076378627586617842e-01,3.625136394268074769e-01
2.369288816085084182e-01,2.824034074476217127e-01
1.524279613993482496e-01,1.866675021877874929e-01
5.165193817803348519e-01,5.991674091856528106e-01
2.922716585994731275e-01,3.451043915518017258e-01
2.416037281080802845e-01,2.876998073031438174e-01
5.431606388330705304e-01,6.293508066550582702e-01
5.303776782304492343e-01,6.148682625340763375e-01
5.474798157238087715e-01,6.342442481535492949e-01
2.861381184235477493e-01,3.381553545503546143e-01
5.519804541881745408e-01,6.393432778039574993e-01
3.570528077645622189e-01,4.184986450550890469e-01
2.432550618578250279e-01,2.895706973600403744e-01
5.826843173628826200e-01,6.741294331349160229e-01
3.375378556454814993e-01,3.963890443241376849e-01
3.275014264967440747e-01,3.850182021161210333e-01
5.336448077321611638e-01,6.185697796261185877e-01
2.750589552131196269e-01,3.256031395348688573e-01
5.336448077321611638e-01,6.185697796261185877e-01
2.716125409250750300e-01,3.216985004972148232e-01
4.947310155326257175e-01,5.744821281059431239e-01
3.306305250308156918e-01,3.885633360633616862e-01
1.626563049822269125e-01,1.982557751887406017e-01
2.837222923859634149e-01,3.354183276388613688e-01
2.931513430043453661e-01,3.461010361165584026e-01
2.071685037680291164e-01,2.486861803880737742e-01
3.166821245434742194e-01,3.727603987192830148e-01
2.383557005115650718e-01,2.840199318474491141e-01
3.340414344661913337e-01,3.924277496312460478e-01
2.776852151345978181e-01,3.285785789786996869e-01
2.372204252006206993e-01,2.827337137880081563e-01
2.947982864650600110e-01,3.479669521649636499e-01
3.532896777538622191e-01,4.142351807366760896e-01
2.605341166714409407e-01,3.091471226879682899e-01
5.178829556017710001e-01,6.007122796303850931e-01
3.748587569610384307e-01,4.386720190386599327e-01
5.510093783257317135e-01,6.382430906517131408e-01
3.165777654035692446e-01,3.726421643059036892e-01
1.205569277417572194e-01,1.505589929405075633e-01
4.468689262201625545e-01,5.202564411357438745e-01
