"V1","V2","V3","V4"
1.41184691528906e-05,0.0588547922670841,0.868735551834106,5.64036728434303e-09
0.000964439590461552,0.552631497383118,0.699775278568268,6.69438450131565e-05
0.861355841159821,0.00512567861005664,0.0418462827801704,0.00935467518866062
0.00796633120626211,0.736674726009369,0.706392049789429,2.93660959869158e-05
0.00396940903738141,0.307457119226456,0.600396513938904,2.52813242695993e-06
0.0129314661026001,0.00200780387967825,2.85405917566095e-07,0.999971389770508
0.999908745288849,0.000249216856900603,7.05194688634947e-05,2.04920160159182e-13
0.999535143375397,0.0109708197414875,0.000363121042028069,3.37900928570889e-07
8.23875052446965e-06,0.00470842374488711,0.994929909706116,1.24268817671691e-05
0.999659180641174,0.00792781729251146,0.00377086782827973,9.74627596406208e-07
0.00949154328554869,0.000203992196475156,0.00333061837591231,0.997523605823517
0.654043674468994,0.00841931253671646,0.00643631536513567,0.494381994009018
0.00499865226447582,0.30908128619194,0.0122273359447718,0.605993986129761
6.4618572650943e-05,0.130116581916809,0.567761361598969,0.000127669190987945
0.927920162677765,0.00300587178207934,1.85502221222711e-12,0.999999701976776
4.14695068684523e-06,0.0208308026194572,0.0185271240770817,0.998365163803101
0.980612397193909,0.0178451780229807,0.0610146448016167,0.00104884093161672
9.79760952759534e-05,0.708523392677307,0.255287975072861,4.15508658591079e-08
8.99706901691388e-06,0.548783481121063,0.586564183235168,1.07595594656118e-08
0.0117569090798497,0.000395932438550517,0.00493928790092468,0.991090595722198
1.3157815374143e-05,0.993520140647888,0.0461917147040367,2.40436776266506e-07
0.000148621067637578,0.101324282586575,0.834863245487213,2.9473854468165e-09
0.022395733743906,0.304711014032364,0.741520524024963,0.000300446728942916
0.22319458425045,0.802753627300262,0.13273923099041,2.8197217716297e-07
0.961337149143219,0.0518253371119499,0.000983909005299211,0.00139047380071133
0.998788118362427,0.0306949131190777,0.000531165511347353,1.69399257288205e-07
0.97807776927948,0.00964491441845894,0.00220900448039174,0.0204647444188595
0.0349460132420063,0.734754025936127,0.346232116222382,5.7434786867816e-05
0.102833762764931,0.00301395333372056,0.0131347635760903,0.767911374568939
0.0212573260068893,0.0265750233083963,0.00283737410791218,0.909531652927399
1.62482410814846e-05,0.390053689479828,0.762180030345917,3.97348713931933e-08
0.0057435710914433,0.137107253074646,0.331602364778519,0.0218537654727697
3.60943477062392e-06,0.296711802482605,0.0122856581583619,0.967049777507782
9.49909644987201e-06,0.000761650269851089,0.0551902614533901,0.98964124917984
0.000310692237690091,0.024871276691556,0.97173148393631,0.0353373698890209
0.955926120281219,0.00828461442142725,0.615754842758179,1.14346494228812e-05
2.79483465419617e-05,0.0705029517412186,0.921275079250336,0.408469438552856
7.4084250627493e-06,0.917124927043915,0.204139143228531,1.63909703587706e-07
5.09080309711862e-05,0.293556809425354,0.558669090270996,6.01566298996659e-08
0.999656319618225,0.029218427836895,0.000502541952300817,4.92266881337855e-05
1.92038726254395e-07,0.000297122460324317,0.999372243881226,1.51687472680351e-05
0.995585322380066,0.000129696243675426,0.00117991503793746,0.00558645650744438
3.62491773557849e-05,0.975426316261292,0.0504159443080425,0.000273362558800727
0.000464341806946322,0.736015260219574,0.122257344424725,8.70303343281087e-11
0.996147811412811,0.00123895483557135,0.000471046834718436,0.00464087910950184
0.999658226966858,0.000187100915354677,0.000237713480601087,1.82688282904242e-12
5.1485843869159e-05,0.399850755929947,0.230200797319412,0.0317784808576107
0.0506715998053551,8.67600319907069e-05,0.00302866147831082,0.998495697975159
0.992674589157104,0.159495085477829,2.12498180189868e-05,1.06111933476094e-11
9.85618839877134e-07,0.0691037103533745,0.949695646762848,1.00224191612597e-07
0.00349178654141724,0.00276881223544478,0.00147527421358973,0.998754680156708
0.00305325142107904,0.124201878905296,0.372685998678207,0.00167353625874966
0.000106044615677092,0.753387033939362,0.26832389831543,9.53107814893883e-09
0.00725878775119781,0.392411977052689,0.170092239975929,0.0302443746477365
6.78364267514553e-06,0.189187914133072,0.937159240245819,2.27868582669544e-07
0.0164000634104013,0.000147827333421446,0.00935063697397709,0.995387077331543
5.40015062142629e-05,1.48660028571612e-05,0.0933713763952255,0.999932110309601
0.00264700525440276,0.00366365979425609,0.096920482814312,0.95285964012146
2.72467877948657e-05,0.0129086561501026,0.950648128986359,0.00804188195616007
4.01305296691135e-05,0.576318979263306,0.791714429855347,1.48740787153656e-06
0.987760543823242,0.00543837761506438,0.0011420720256865,0.0024721457157284
0.0868500247597694,0.000125992854009382,0.0113884676247835,0.999607682228088
0.000334053649567068,0.773656129837036,0.284848809242249,1.43497255744585e-10
6.34717507637106e-05,0.00366627494804561,0.00191097788047045,0.999831140041351
1.01910757166479e-06,0.317099720239639,0.598203718662262,1.39952071549487e-05
0.979570329189301,1.84195832844125e-05,0.00125797837972641,0.202599585056305
0.99963253736496,0.0325787961483002,5.9573030739557e-06,7.66608930741035e-14
3.28022142639384e-05,1.02696621979703e-05,0.110612109303474,0.999967992305756
0.000154817680595443,0.1063072681427,0.810983419418335,9.91583370968385e-10
0.000885208777617663,0.0111347688362002,0.0123203657567501,0.982690453529358
0.388126999139786,0.611850142478943,0.235788032412529,6.33071022093645e-06
0.000206610129680485,0.453908860683441,0.578097581863403,2.42107389691881e-10
0.00546968169510365,3.04684181173798e-05,0.0911394134163857,0.99247145652771
0.00176028360147029,0.000815462728496641,0.000385916791856289,0.999973893165588
0.0757324695587158,0.885435700416565,0.43321168422699,2.49989193434885e-06
1.98861325770849e-05,0.0516487248241901,0.981162548065186,3.38058896431903e-07
2.44662678596796e-05,0.0277991220355034,0.00956236198544502,0.995703279972076
0.000147451311931945,0.24440062046051,0.451268970966339,0.012627387419343
3.53904215444345e-05,0.0442977324128151,0.966931521892548,1.45751391755766e-06
0.0040051368996501,0.000534140679519624,3.90893788448921e-08,0.999999761581421
0.0102023100480437,0.773133218288422,0.180639386177063,1.25510863924205e-08
0.000359017343726009,0.237737342715263,0.431109607219696,1.01093622362214e-09
0.960535228252411,0.000363273051334545,0.0314985811710358,0.0035113263875246
0.883287191390991,0.0862551257014275,0.00898505561053753,0.00117574923206121
0.000302312662824988,0.000224587187403813,0.0288827829062939,0.998001873493195
8.64279172674287e-06,0.000589649542234838,0.03669298812747,0.999792873859406
0.928059101104736,0.00468683382496238,0.159793898463249,0.000983341597020626
5.79303996346425e-05,0.227598786354065,0.713974952697754,3.07908499053156e-06
1.87139846730133e-06,0.101523749530315,0.899411141872406,6.39871871044306e-07
0.000338043086230755,0.0114947911351919,0.00244914554059505,0.996875882148743
0.99973601102829,5.47581003047526e-05,0.00038583402056247,3.46361394426564e-13
1.92657116713235e-05,0.448619574308395,0.425828903913498,7.13173335498141e-07
0.00608611479401588,0.732656896114349,0.196234062314034,2.96354278361832e-06
1.02149044778344e-06,0.00588255748152733,0.995240569114685,4.73095724373707e-06
0.0149969095364213,0.33122643828392,0.684441983699799,1.69173551967106e-06
0.996608197689056,0.0580579489469528,0.00231608236208558,1.21817919307432e-07
0.0990499183535576,0.886612355709076,0.010712418705225,1.27875346151995e-05
0.987631380558014,0.00120624387636781,0.00347881927154958,0.00586684281006455
4.2402466533531e-06,0.340066343545914,0.290596723556519,5.98383712713257e-06
0.998168289661407,0.00459669483825564,0.00153573963325471,0.000453618995379657
0.000668509572278708,0.00673550181090832,0.0776432305574417,0.996211230754852
0.959842503070831,0.00109615607652813,0.107885636389256,0.00111250032205135
0.375203967094421,0.170558646321297,0.371533513069153,6.62730308249593e-05
0.000312012300128117,0.000398389645852149,0.0344683676958084,0.999437391757965
0.000832928228192031,0.0941345691680908,0.891731023788452,6.23969469870644e-07
0.99772047996521,0.000615251366980374,0.000381496269255877,0.0108198365196586
0.999669849872589,0.00179666222538799,5.09053643327206e-05,2.89020002375295e-10
0.999664664268494,0.00336153665557504,6.92355679348111e-05,2.21939706196439e-11
0.976532876491547,0.0385760329663754,0.00317485816776752,0.0021921603474766
1.52582069858909e-05,0.0708676651120186,0.942832171916962,3.55801262230671e-07
2.04434672923526e-05,0.202955156564713,0.780766725540161,5.33944614744541e-07
2.35743700613966e-05,0.00235105538740754,0.00262409169226885,0.99998927116394
1.64859397955297e-06,0.000225564057473093,0.0315789058804512,0.999990701675415
0.0409874506294727,0.970699667930603,0.0596101358532906,1.8853632354876e-05
0.992759704589844,0.039758387953043,0.000889923947397619,0.00156366289593279
0.000365024985512719,0.0304313953965902,0.946071088314056,0.0876608118414879
0.983721792697906,0.00136998284142464,0.000281906104646623,0.0353823527693748
0.000111483714135829,0.634997487068176,0.257268279790878,2.92834130277697e-07
1.41387715757446e-06,0.0186036936938763,0.173496440052986,0.980521500110626
0.997192740440369,0.0246793236583471,0.000118274496344384,6.2479898588208e-08
0.00885612331330776,0.0118392836302519,0.000302683241898194,0.99884295463562
0.990974366664886,0.0609400644898415,0.00131880608387291,2.98350732919062e-05
3.50303184859513e-06,0.951797842979431,0.0133479172363877,0.0581420920789242
0.997889697551727,0.0202397033572197,0.0175702814012766,0.00053511350415647
0.0493244752287865,0.07854975014925,0.534984350204468,3.89000124414451e-05
0.000481984752696007,8.86265188455582e-05,0.0383545160293579,0.999788105487823
0.913453280925751,0.0265149306505919,0.141362741589546,0.00962399877607822
2.81893098872388e-05,0.714559257030487,0.50432288646698,7.85801859137791e-08
0.998182535171509,0.0197464525699615,7.08252337062731e-05,3.73401327635747e-08
0.000130053769680671,0.545431911945343,0.00192388868890703,0.974104404449463
7.73028477851767e-06,0.000235291678109206,0.99797123670578,1.93504856724758e-05
0.997922420501709,0.0124644646421075,0.000985864549875259,1.30213481952524e-06
